0.0	0.000143229
-0.1	4.58083e-05
0.1	1.03538e-05
-0.2	0.000219136
0.2	5.07876e-05
-0.3	7.08454e-05
0.3	9.56617e-05
-0.4	0.000126018
0.4	0.000113746
-0.5	0.000146668
0.5	2.12697e-05
-0.6	1.53745e-05
0.6	0.000141661
-0.7	0.000182767
0.7	0.000102462
-0.8	9.90683e-05
0.8	0.000108778
-0.9	0.000257269
0.9	0.000131845
1.0	0.000162318
