1	1	1
3	1	1
5	0.998	1
7	0.693	0.710983
9	0.155	0.184839
11	0.009	0.021912
13	0	0.00157345
15	0	8.08473e-05
17	0	3.27773e-06
19	0	1.11446e-07
21	0	3.30864e-09
23	0	8.82008e-11
25	0	2.1542e-12
27	0	4.89331e-14
29	0	1.04567e-15
