1	1	1
2	1	1
3	0.98	0.980797
4	0.828	0.838316
5	0.616	0.601767
6	0.382	0.372989
7	0.207	0.206447
8	0.113	0.104759
9	0.056	0.0496754
10	0.022	0.0223187
11	0.009	0.00959809
12	0.007	0.0039811
13	0.001	0.00160199
14	0	0.000628249
15	0	0.000240985
16	0	9.06777e-05
17	0	3.35502e-05
18	0	1.22301e-05
19	0	4.39964e-06
20	0	1.56409e-06
