1	1	1
2	1	1
3	0.994	0.993695
4	0.935	0.925663
5	0.766	0.768989
6	0.584	0.568829
7	0.368	0.381288
8	0.234	0.236007
9	0.119	0.137019
10	0.08	0.0755242
11	0.036	0.0398905
12	0.018	0.0203346
13	0.011	0.0100601
14	0.002	0.00485154
15	0.003	0.00228874
16	0.002	0.00105924
17	0.001	0.000482046
18	0	0.000216136
19	0	9.5635e-05
20	0	4.18174e-05
