1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.8853	+-	0.00243607	0.895869	+- 
4	0.4828	+-	0.00698697	0.490086	+- 
5	0.1771	+-	0.00493164	0.185705	+- 
6	0.0577	+-	0.00253443	0.0559279	+- 
7	0.0141	+-	0.000924362	0.0144644	+- 
8	0.0035	+-	0.000636832	0.00335987	+- 
9	0.0011	+-	0.000314466	0.000720746	+- 
10	0	+-	0	0.000145428	+- 
11	0.0002	+-	0.000133333	2.79531e-05	+- 
12	0	+-	0	5.16529e-06	+- 
13	0	+-	0	9.23822e-07	+- 
14	0	+-	0	1.60752e-07	+- 
15	0	+-	0	2.73247e-08	+- 
16	0	+-	0	4.55173e-09	+- 
17	0	+-	0	7.44981e-10	+- 
18	0	+-	0	1.20056e-10	+- 
19	0	+-	0	1.90836e-11	+- 
20	0	+-	0	2.99648e-12	+- 
