1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9613	+-	0.00230964	0.962382	+- 
4	0.7412	+-	0.00293561	0.742601	+- 
5	0.4566	+-	0.00365209	0.456459	+- 
6	0.2337	+-	0.00506195	0.236466	+- 
7	0.1075	+-	0.00244609	0.108152	+- 
8	0.0411	+-	0.00172852	0.0450873	+- 
9	0.0163	+-	0.000843933	0.0175089	+- 
10	0.0077	+-	0.000495536	0.0064302	+- 
11	0.0024	+-	0.000541603	0.00225775	+- 
12	0.0005	+-	0.000223607	0.000764013	+- 
13	0.0006	+-	0.000221108	0.000250693	+- 
14	0.0002	+-	0.000133333	8.01395e-05	+- 
15	0.0001	+-	0.0001	2.50511e-05	+- 
16	0	+-	0	7.6803e-06	+- 
17	0	+-	0	2.31502e-06	+- 
18	0	+-	0	6.87424e-07	+- 
19	0	+-	0	2.01425e-07	+- 
20	0	+-	0	5.83218e-08	+- 
