1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9977	+-	0.0007	0.997851	+- 
4	0.9628	+-	0.0020155	0.964896	+- 
5	0.8619	+-	0.00517784	0.864208	+- 
6	0.7116	+-	0.00411285	0.704858	+- 
7	0.52	+-	0.00477261	0.5268	+- 
8	0.3682	+-	0.00666133	0.36554	+- 
9	0.2392	+-	0.00569951	0.238537	+- 
10	0.1403	+-	0.00340604	0.147974	+- 
11	0.0868	+-	0.00388101	0.088017	+- 
12	0.0467	+-	0.00223632	0.0505424	+- 
13	0.0264	+-	0.00189854	0.0281703	+- 
14	0.0145	+-	0.000933928	0.0153054	+- 
15	0.0077	+-	0.000760847	0.00813439	+- 
16	0.0054	+-	0.00085894	0.00424091	+- 
17	0.0025	+-	0.000521749	0.00217401	+- 
18	0.0008	+-	0.000133333	0.00109793	+- 
19	0.0006	+-	0.000221108	0.000547154	+- 
20	0.0002	+-	0.000133333	0.000269442	+- 
