1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9889	+-	0.00103763	0.990741	+- 
4	0.9001	+-	0.00401788	0.902778	+- 
5	0.7173	+-	0.00446978	0.720679	+- 
6	0.5031	+-	0.00482459	0.507373	+- 
7	0.3299	+-	0.00339755	0.322188	+- 
8	0.1817	+-	0.00377433	0.1885	+- 
9	0.1034	+-	0.00357211	0.103325	+- 
10	0.0511	+-	0.00249644	0.0537393	+- 
11	0.0264	+-	0.0010562	0.0267744	+- 
12	0.0134	+-	0.00155063	0.0128723	+- 
13	0.0064	+-	0.000581187	0.00600561	+- 
14	0.0028	+-	0.000553775	0.00273117	+- 
15	0.0009	+-	0.000314466	0.001215	+- 
16	0.0005	+-	0.000268742	0.000530249	+- 
17	0.0001	+-	0.0001	0.000227555	+- 
18	0	+-	0	9.62146e-05	+- 
19	0	+-	0	4.01469e-05	+- 
20	0.0001	+-	0.0001	1.65547e-05	+- 
