0.0	0.0	6.5536e-05	5.9209e-05	110.686
0.0	-0.1	2.50652e-05	4.47956e-05	55.9547
0.0	0.1	1.6354e-05	7.015e-05	23.3129
0.0	-0.2	3.27771e-05	5.87067e-05	55.8319
0.0	0.2	3.00884e-05	4.15422e-05	72.4287
0.0	-0.3	4.62773e-05	8.212e-05	56.3533
0.0	0.3	2.79771e-05	6.69423e-05	41.7928
0.0	-0.4	3.25373e-05	5.07733e-05	64.0835
0.0	0.4	3.34135e-05	4.25189e-05	78.5851
0.0	-0.5	2.3243e-05	5.92278e-05	39.2434
0.0	0.5	1.81465e-05	8.01733e-05	22.6342
0.0	-0.6	3.7393e-05	4.18822e-05	89.2813
0.0	0.6	4.34887e-05	7.40312e-05	58.7437
0.0	-0.7	5.82483e-05	4.57966e-05	127.189
0.0	0.7	3.43218e-05	5.10067e-05	67.2888
0.0	-0.8	5.4453e-05	5.592e-05	97.3766
0.0	0.8	1.66908e-05	7.59144e-05	21.9863
0.0	-0.9	8.18864e-05	4.64044e-05	176.462
0.0	0.9	3.90183e-05	4.65756e-05	83.774
0.0	1.0	2.39758e-05	9.91478e-05	24.1818
-0.1	0.0	4.15438e-05	4.68812e-05	88.6152
0.1	0.0	9.42109e-06	4.90289e-05	19.2154
-0.1	-0.1	5.43662e-05	3.57634e-05	152.016
-0.1	0.1	1.76382e-05	8.34155e-05	21.145
0.1	-0.1	8.22809e-05	6.03078e-05	136.435
0.1	0.1	3.97048e-05	4.29322e-05	92.4826
-0.1	-0.2	3.73136e-05	6.43678e-05	57.9694
-0.1	0.2	2.47024e-05	5.37644e-05	45.9457
0.1	-0.2	1.71643e-05	5.26178e-05	32.6207
0.1	0.2	2.22072e-05	8.98099e-05	24.7269
-0.1	-0.3	2.93843e-05	5.34177e-05	55.0086
-0.1	0.3	1.30072e-05	5.9639e-05	21.8099
0.1	-0.3	5.01376e-05	6.47133e-05	77.4766
0.1	0.3	3.08786e-05	6.19178e-05	49.8703
-0.1	-0.4	3.08196e-05	4.77156e-05	64.5903
-0.1	0.4	3.84109e-05	4.22844e-05	90.8393
0.1	-0.4	4.29424e-05	5.32834e-05	80.5925
0.1	0.4	2.34829e-05	8.12678e-05	28.8957
-0.1	-0.5	3.80699e-05	5.974e-05	63.726
-0.1	0.5	3.72453e-05	5.35567e-05	69.5437
0.1	-0.5	2.69395e-05	4.10311e-05	65.6562
0.1	0.5	2.27259e-05	6.72422e-05	33.7972
-0.1	-0.6	1.8597e-05	8.19266e-05	22.6995
-0.1	0.6	2.14548e-05	7.37933e-05	29.0742
0.1	-0.6	8.60194e-05	3.88689e-05	221.307
0.1	0.6	3.54375e-05	5.92956e-05	59.7642
-0.1	-0.7	3.67456e-05	5.70544e-05	64.4044
-0.1	0.7	1.81562e-05	5.68545e-05	31.9345
0.1	-0.7	2.9823e-05	5.11678e-05	58.2848
0.1	0.7	1.93962e-05	8.55966e-05	22.66
-0.1	-0.8	6.93178e-05	4.10489e-05	168.866
-0.1	0.8	2.48622e-05	7.93643e-05	31.3267
0.1	-0.8	4.82597e-05	3.59111e-05	134.387
0.1	0.8	4.02306e-05	0.000111339	36.1335
-0.1	-0.9	9.77349e-05	2.65956e-05	367.486
-0.1	0.9	1.53597e-05	4.59145e-05	33.4528
0.1	-0.9	5.37786e-05	6.21011e-05	86.5986
0.1	0.9	4.33755e-05	8.81489e-05	49.2071
-0.1	1.0	2.76473e-05	7.63888e-05	36.1929
0.1	1.0	1.55262e-05	5.05134e-05	30.7368
-0.2	0.0	3.51746e-05	7.09577e-05	49.5712
0.2	0.0	2.63887e-05	6.25344e-05	42.1987
-0.2	-0.1	3.37267e-05	5.46301e-05	61.7364
-0.2	0.1	3.50251e-05	5.06944e-05	69.0907
0.2	-0.1	3.23889e-05	5.61367e-05	57.6966
0.2	0.1	2.28805e-05	7.53634e-05	30.3602
-0.2	-0.2	1.67476e-05	7.06088e-05	23.7189
-0.2	0.2	4.82953e-05	5.24534e-05	92.0728
0.2	-0.2	1.16938e-05	6.35967e-05	18.3874
0.2	0.2	5.1238e-05	6.17744e-05	82.9437
-0.2	-0.3	4.27488e-05	4.87279e-05	87.7296
-0.2	0.3	2.05774e-05	7.60845e-05	27.0454
0.2	-0.3	3.91305e-05	8.27422e-05	47.2921
0.2	0.3	2.34883e-05	8.07633e-05	29.0829
-0.2	-0.4	3.74255e-05	9.15156e-05	40.8952
-0.2	0.4	3.34191e-05	8.0911e-05	41.3035
0.2	-0.4	3.4954e-05	4.48522e-05	77.9314
0.2	0.4	4.07134e-05	8.41934e-05	48.357
-0.2	-0.5	2.83867e-05	3.34445e-05	84.8772
-0.2	0.5	3.67065e-05	3.22489e-05	113.823
0.2	-0.5	1.50529e-05	4.84734e-05	31.054
0.2	0.5	2.75242e-05	6.513e-05	42.2604
-0.2	-0.6	3.18282e-05	4.84856e-05	65.6447
-0.2	0.6	4.07007e-05	7.72089e-05	52.715
0.2	-0.6	4.76405e-05	5.14556e-05	92.5857
0.2	0.6	3.2306e-05	9.45489e-05	34.1685
-0.2	-0.7	6.46951e-05	5.23634e-05	123.55
