1	1	+-	0	1	+- 
3	1	+-	0	1	+- 
5	0.9998	+-	0.000133333	1	+- 
7	0.9898	+-	0.000827312	0.991056	+- 
9	0.8802	+-	0.00309049	0.891751	+- 
11	0.6345	+-	0.00168819	0.645531	+- 
13	0.3534	+-	0.003569	0.365336	+- 
15	0.1576	+-	0.003646	0.166547	+- 
17	0.058	+-	0.00237112	0.0636505	+- 
19	0.0188	+-	0.00135647	0.021109	+- 
21	0.006	+-	0.000596285	0.0062408	+- 
23	0.002	+-	0.000298142	0.00167914	+- 
25	0.0001	+-	0.0001	0.000417729	+- 
27	0.0003	+-	0.000152753	9.72788e-05	+- 
29	0.0001	+-	0.0001	2.1413e-05	+- 
