1	1	+-	0	1	+- 
3	1	+-	0	1	+- 
5	0.9999	+-	0.0001	1	+- 
7	0.9925	+-	0.000792324	0.993179	+- 
9	0.9035	+-	0.00342945	0.90991	+- 
11	0.6703	+-	0.0047797	0.68522	+- 
13	0.393	+-	0.00534374	0.408785	+- 
15	0.1824	+-	0.00319096	0.19766	+- 
17	0.074	+-	0.00268328	0.0803473	+- 
19	0.028	+-	0.0014453	0.0283767	+- 
21	0.0074	+-	0.000956847	0.0089393	+- 
23	0.0019	+-	0.00034801	0.00256343	+- 
25	0.0005	+-	0.000166667	0.000679735	+- 
27	0.0003	+-	0.000213437	0.000168724	+- 
29	0.0002	+-	0.000133333	3.95859e-05	+- 
