-0.2	-0.2	0.000118613
-0.2	0.2	0.000173338
0.2	-0.2	0.000200226
0.2	0.2	9.04982e-05
-0.2	-0.3	0.00010572
-0.2	0.3	0.000163163
0.2	-0.3	0.000257455
0.2	0.3	5.92575e-05
-0.2	-0.4	3.80208e-05
-0.2	0.4	0.00033331
0.2	-0.4	0.00023996
0.2	0.4	0.000271339
-0.2	-0.5	0.0001354
-0.2	0.5	0.000381149
0.2	-0.5	0.000261611
0.2	0.5	0.000123208
-0.2	-0.6	0.000118911
-0.2	0.6	0.000868614
0.2	-0.6	0.000296454
0.2	0.6	0.000269606
-0.2	-0.7	0.000397104
-0.2	0.7	0.0010766
0.2	-0.7	0.000664849
0.2	0.7	0.000528822
-0.2	-0.8	0.000146781
-0.2	0.8	0.00121016
0.2	-0.8	0.000352633
0.2	0.8	0.000561311
-0.2	-0.9	0.00051956
-0.2	0.9	0.00223162
0.2	-0.9	0.00134467
0.2	0.9	0.00121112
-0.2	1.0	0.00449908
0.2	1.0	0.00248919
-0.3	0.0	9.01545e-05
0.3	0.0	0.000135412
-0.3	-0.1	0.000382525
-0.3	0.1	0.000260561
0.3	-0.1	0.000217894
0.3	0.1	5.0599e-05
-0.3	-0.2	1.15185e-05
-0.3	0.2	0.000282733
0.3	-0.2	0.000146586
0.3	0.2	7.13341e-05
-0.3	-0.3	9.49104e-05
-0.3	0.3	0.000585211
0.3	-0.3	0.000178407
0.3	0.3	7.27988e-05
-0.3	-0.4	3.85276e-05
-0.3	0.4	0.000535791
0.3	-0.4	0.000583593
0.3	0.4	2.97982e-05
-0.3	-0.5	2.14771e-05
-0.3	0.5	0.000596463
0.3	-0.5	0.000449613
0.3	0.5	8.73994e-05
-0.3	-0.6	6.47392e-05
-0.3	0.6	0.00115454
0.3	-0.6	0.000348117
0.3	0.6	0.000262097
-0.3	-0.7	1.78122e-05
-0.3	0.7	0.00102448
0.3	-0.7	0.000653893
0.3	0.7	0.000354058
-0.3	-0.8	0.000134396
-0.3	0.8	0.00182061
0.3	-0.8	0.00109949
0.3	0.8	0.000687171
-0.3	-0.9	0.000257616
-0.3	0.9	0.00220449
0.3	-0.9	0.000955871
0.3	0.9	0.000811762
-0.3	1.0	0.00401598
0.3	1.0	0.00286034
-0.4	0.0	0.000108608
0.4	0.0	0.000267373
-0.4	-0.1	0.000187321
-0.4	0.1	0.000179922
0.4	-0.1	0.000147511
0.4	0.1	0.000143318
-0.4	-0.2	5.14907e-05
-0.4	0.2	0.000313475
0.4	-0.2	0.000198697
0.4	0.2	2.83603e-05
-0.4	-0.3	8.30619e-05
-0.4	0.3	0.000442226
0.4	-0.3	0.000530142
0.4	0.3	3.42737e-05
-0.4	-0.4	7.46076e-05
-0.4	0.4	0.000555759
0.4	-0.4	0.000446689
0.4	0.4	4.06699e-05
-0.4	-0.5	6.21683e-05
-0.4	0.5	0.000566054
0.4	-0.5	0.000452856
0.4	0.5	0.000128475
-0.4	-0.6	5.90424e-05
-0.4	0.6	0.00129955
0.4	-0.6	0.000997731
0.4	0.6	0.000162745
-0.4	-0.7	8.04409e-05
-0.4	0.7	0.00164612
0.4	-0.7	0.000690777
0.4	0.7	0.000157451
-0.4	-0.8	0.000234822
-0.4	0.8	0.00205876
0.4	-0.8	0.00153225
0.4	0.8	0.000507288
-0.4	-0.9	0.000332945
-0.4	0.9	0.00266875
0.4	-0.9	0.00124501
0.4	0.9	0.000966079
-0.4	1.0	0.00459079
0.4	1.0	0.00274838
-0.5	0.0	0.000162375
0.5	0.0	0.000608908
-0.5	-0.1	0.000202077
-0.5	0.1	0.000417438
0.5	-0.1	0.000342559
0.5	0.1	0.000211334
-0.5	-0.2	9.5922e-05
-0.5	0.2	0.000384908
0.5	-0.2	0.000545421
0.5	0.2	5.93043e-05
-0.5	-0.3	6.92703e-05
-0.5	0.3	0.000537642
0.5	-0.3	0.000284988
0.5	0.3	0.000109342
-0.5	-0.4	5.8084e-05
-0.5	0.4	0.000769031
0.5	-0.4	0.00100622
0.5	0.4	1.89901e-05
-0.5	-0.5	2.77667e-05
-0.5	0.5	0.00103262
0.5	-0.5	0.000763012
0.5	0.5	1.46787e-05
-0.5	-0.6	3.54927e-05
-0.5	0.6	0.0011487
0.5	-0.6	0.000941476
0.5	0.6	8.70501e-05
-0.5	-0.7	1.85747e-05
-0.5	0.7	0.001747
0.5	-0.7	0.000995965
0.5	0.7	0.00029581
-0.5	-0.8	0.000129613
-0.5	0.8	0.00156421
0.5	-0.8	0.0011754
0.5	0.8	0.000336426
-0.5	-0.9	0.000221843
-0.5	0.9	0.00230653
0.5	-0.9	0.00193792
0.5	0.9	0.00072872
-0.5	1.0	0.00537191
0.5	1.0	0.00260524
-0.6	0.0	0.000207687
0.6	0.0	0.000646258
-0.6	-0.1	0.000315328
-0.6	0.1	0.000480996
0.6	-0.1	0.000520676
0.6	0.1	0.000406874
-0.6	-0.2	0.000189579
-0.6	0.2	0.000484783
0.6	-0.2	0.00047972
0.6	0.2	0.000244246
-0.6	-0.3	5.82511e-05
-0.6	0.3	0.000885607
0.6	-0.3	0.000869724
0.6	0.3	4.28375e-05
-0.6	-0.4	6.82942e-05
-0.6	0.4	0.000869964
0.6	-0.4	0.00104362
0.6	0.4	0.000137387
-0.6	-0.5	3.5621e-05
-0.6	0.5	0.00133711
0.6	-0.5	0.000943701
0.6	0.5	6.34637e-05
-0.6	-0.6	7.59796e-05
-0.6	0.6	0.001309
0.6	-0.6	0.00132088
0.6	0.6	6.3849e-05
-0.6	-0.7	2.72959e-05
-0.6	0.7	0.00143609
0.6	-0.7	0.00160652
0.6	0.7	0.000134541
-0.6	-0.8	0.000112278
-0.6	0.8	0.00220982
0.6	-0.8	0.00167234
0.6	0.8	0.000307381
-0.6	-0.9	8.65483e-05
-0.6	0.9	0.0029682
0.6	-0.9	0.00193482
0.6	0.9	0.000552963
-0.6	1.0	0.00558257
0.6	1.0	0.00218006
-0.7	0.0	0.00030535
0.7	0.0	0.000603003
-0.7	-0.1	0.000210575
-0.7	0.1	0.00047071
0.7	-0.1	0.000754629
0.7	0.1	0.000585994
-0.7	-0.2	0.000177381
-0.7	0.2	0.000973135
0.7	-0.2	0.00107662
0.7	0.2	0.000457143
-0.7	-0.3	0.000240294
-0.7	0.3	0.00111624
0.7	-0.3	0.00100962
0.7	0.3	0.000105466
-0.7	-0.4	0.000210151
-0.7	0.4	0.00135727
0.7	-0.4	0.00195219
0.7	0.4	0.000368634
-0.7	-0.5	0.000226909
-0.7	0.5	0.00129522
0.7	-0.5	0.00115344
0.7	0.5	0.000152448
-0.7	-0.6	4.19232e-05
-0.7	0.6	0.00135984
0.7	-0.6	0.00186163
0.7	0.6	0.000110006
-0.7	-0.7	3.95743e-05
-0.7	0.7	0.00167313
0.7	-0.7	0.00131611
0.7	0.7	4.48669e-05
-0.7	-0.8	2.7577e-05
-0.7	0.8	0.00234668
0.7	-0.8	0.00210056
0.7	0.8	5.95374e-05
-0.7	-0.9	7.21658e-05
-0.7	0.9	0.00298917
0.7	-0.9	0.00208866
0.7	0.9	0.0004348
-0.7	1.0	0.00609295
0.7	1.0	0.00154858
-0.8	0.0	0.000480558
0.8	0.0	0.00104735
-0.8	-0.1	0.000454545
-0.8	0.1	0.000834716
0.8	-0.1	0.00160461
0.8	0.1	0.000662236
-0.8	-0.2	0.000361552
-0.8	0.2	0.00113273
0.8	-0.2	0.00160117
0.8	0.2	0.000497256
-0.8	-0.3	0.00028142
-0.8	0.3	0.00122205
0.8	-0.3	0.0017707
0.8	0.3	0.0007291
-0.8	-0.4	0.00018259
-0.8	0.4	0.000893786
0.8	-0.4	0.00147534
0.8	0.4	0.00029022
-0.8	-0.5	0.000261954
-0.8	0.5	0.00126384
0.8	-0.5	0.00186804
0.8	0.5	0.000210498
-0.8	-0.6	0.00022077
-0.8	0.6	0.00170753
0.8	-0.6	0.00259829
0.8	0.6	8.27743e-05
-0.8	-0.7	6.45457e-05
-0.8	0.7	0.00217793
0.8	-0.7	0.00200825
0.8	0.7	9.57904e-05
-0.8	-0.8	3.33836e-05
-0.8	0.8	0.00257485
0.8	-0.8	0.0027472
0.8	0.8	8.78051e-05
-0.8	-0.9	3.22494e-05
-0.8	0.9	0.00320728
0.8	-0.9	0.00305761
0.8	0.9	0.000126196
-0.8	1.0	0.00612675
0.8	1.0	0.00121951
-0.9	0.0	0.000485129
0.9	0.0	0.00167665
-0.9	-0.1	0.000834947
-0.9	0.1	0.00120229
0.9	-0.1	0.00193149
0.9	0.1	0.0017213
-0.9	-0.2	0.000571381
-0.9	0.2	0.0010469
0.9	-0.2	0.00230499
0.9	0.2	0.00123813
-0.9	-0.3	0.000396203
-0.9	0.3	0.00125326
0.9	-0.3	0.00227008
0.9	0.3	0.00127306
-0.9	-0.4	0.000335053
-0.9	0.4	0.00154803
0.9	-0.4	0.00258962
0.9	0.4	0.000857421
-0.9	-0.5	0.000361271
-0.9	0.5	0.00250817
0.9	-0.5	0.00275525
0.9	0.5	0.000642161
-0.9	-0.6	0.000303726
-0.9	0.6	0.00259755
0.9	-0.6	0.00338334
0.9	0.6	0.000329484
-0.9	-0.7	4.13358e-05
-0.9	0.7	0.00247842
0.9	-0.7	0.00289235
0.9	0.7	0.000175457
-0.9	-0.8	0.000123129
-0.9	0.8	0.00246616
0.9	-0.8	0.00377918
0.9	0.8	0.000136044
-0.9	-0.9	0.000128036
-0.9	0.9	0.0040568
0.9	-0.9	0.00440951
0.9	0.9	9.87473e-05
-0.9	1.0	0.00679812
0.9	1.0	0.000429746
1.0	0.0	0.00518568
1.0	-0.1	0.00477423
1.0	0.1	0.00422932
1.0	-0.2	0.0052746
1.0	0.2	0.00329358
1.0	-0.3	0.00547703
1.0	0.3	0.00352427
1.0	-0.4	0.00563695
1.0	0.4	0.00269919
1.0	-0.5	0.00659332
1.0	0.5	0.00263648
1.0	-0.6	0.00685726
1.0	0.6	0.00213667
1.0	-0.7	0.00630777
1.0	0.7	0.0015907
1.0	-0.8	0.00682798
1.0	0.8	0.00150957
1.0	-0.9	0.00807278
1.0	0.9	0.000765025
1.0	1.0	8.6294e-05
