1	1	1
2	1	1
3	0.969	0.956585
4	0.764	0.716052
5	0.498	0.421125
6	0.26	0.207474
7	0.13	0.0899863
8	0.051	0.035522
9	0.023	0.0130509
10	0.01	0.0045323
11	0.006	0.00150432
12	0.004	0.000481101
13	0.001	0.000149171
14	0	4.50549e-05
15	0	1.33058e-05
16	0	3.85376e-06
17	0	1.09731e-06
18	0	3.07789e-07
19	0	8.51883e-08
20	0	2.32983e-08
