0.0	0.0	2.83449e-06	1.62318e-05	17.4625
0.0	0.2	6.10629e-06	1.61326e-05	37.8505
0.0	0.4	5.51752e-06	1.65015e-05	33.4364
0.0	0.6	1.16469e-05	1.66627e-05	69.8978
0.0	0.8	9.72424e-06	2.05636e-05	47.2885
0.0	1.0	1.03227e-05	1.96815e-05	52.4486
-0.1	0.0	6.08677e-06	2.01611e-05	30.1907
0.1	0.0	6.3612e-06	1.89834e-05	33.5093
-0.1	0.2	5.65922e-06	1.7447e-05	32.4367
0.1	0.2	2.22511e-06	1.75206e-05	12.7
-0.1	0.4	6.58245e-06	1.71925e-05	38.2868
0.1	0.4	1.11834e-05	1.76402e-05	63.3974
-0.1	0.6	1.44592e-05	1.86032e-05	77.7243
0.1	0.6	6.06277e-05	1.91705e-05	316.256
-0.1	0.8	5.90298e-05	1.77123e-05	333.27
0.1	0.8	0.00016057	1.92199e-05	835.434
-0.1	1.0	0.00011103	1.46727e-05	756.71
0.1	1.0	0.000243499	1.47594e-05	1649.79
-0.2	0.0	3.8548e-06	1.28406e-05	30.0203
0.2	0.0	8.20305e-06	2.13616e-05	38.401
-0.2	0.2	8.37276e-06	1.8119e-05	46.2099
0.2	0.2	4.08908e-06	2.04436e-05	20.0018
-0.2	0.4	2.29233e-06	1.6717e-05	13.7126
0.2	0.4	1.28743e-05	1.82819e-05	70.4211
-0.2	0.6	8.61447e-05	1.81785e-05	473.883
0.2	0.6	0.000213647	1.87353e-05	1140.34
-0.2	0.8	0.000304082	1.87259e-05	1623.85
0.2	0.8	0.000569449	1.5775e-05	3609.81
-0.2	1.0	0.000469297	1.7062e-05	2750.53
0.2	1.0	0.00090734	1.84405e-05	4920.36
-0.3	0.0	4.99359e-06	1.2292e-05	40.6247
0.3	0.0	8.31456e-06	2.05625e-05	40.4356
-0.3	0.2	1.45094e-05	1.33853e-05	108.398
0.3	0.2	2.27712e-07	1.77705e-05	1.28141
-0.3	0.4	3.5288e-06	1.09014e-05	32.3701
0.3	0.4	1.74624e-05	1.87426e-05	93.1695
-0.3	0.6	0.000207862	1.73369e-05	1198.96
0.3	0.6	0.000482671	1.83394e-05	2631.88
-0.3	0.8	0.000671308	1.33345e-05	5034.37
0.3	0.8	0.00131482	1.51838e-05	8659.33
-0.3	1.0	0.00120101	1.76183e-05	6816.83
0.3	1.0	0.00205739	2.01896e-05	10190.3
-0.4	0.0	5.38752e-06	1.40879e-05	38.2421
0.4	0.0	8.05175e-06	2.04276e-05	39.416
-0.4	0.2	2.02252e-05	1.36536e-05	148.131
0.4	0.2	1.7253e-06	2.01777e-05	8.55055
-0.4	0.4	6.35431e-06	1.427e-05	44.5291
0.4	0.4	6.5554e-05	2.43909e-05	268.764
-0.4	0.6	0.000403729	1.61732e-05	2496.29
0.4	0.6	0.00103032	2.09016e-05	4929.39
-0.4	0.8	0.00129902	1.59399e-05	8149.52
0.4	0.8	0.00259421	1.85413e-05	13991.6
-0.4	1.0	0.00215101	1.16791e-05	18417.5
0.4	1.0	0.00392334	1.94492e-05	20172.3
-0.5	0.0	1.13771e-05	1.1142e-05	102.11
0.5	0.0	2.7065e-06	2.03257e-05	13.3156
-0.5	0.2	2.6896e-05	1.34188e-05	200.436
0.5	0.2	1.64096e-06	2.01794e-05	8.13184
-0.5	0.4	4.24046e-05	1.52718e-05	277.667
0.5	0.4	0.000226841	2.16642e-05	1047.08
-0.5	0.6	0.0007481	1.2153e-05	6155.7
0.5	0.6	0.00200399	1.9828e-05	10106.8
-0.5	0.8	0.00215507	1.31841e-05	16346
0.5	0.8	0.00450685	1.85268e-05	24326.1
-0.5	1.0	0.00347755	1.49391e-05	23278.2
0.5	1.0	0.00693827	2.0677e-05	33555.5
