1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.95232	+-	0.00101275	0.955126	+- 
4	0.7042	+-	0.00161144	0.70957	+- 
5	0.40978	+-	0.00213566	0.412782	+- 
6	0.19898	+-	0.00146705	0.200863	+- 
7	0.08428	+-	0.00118633	0.0859883	+- 
8	0.03248	+-	0.00082375	0.0334913	+- 
9	0.01236	+-	0.000561165	0.0121382	+- 
10	0.0034	+-	0.000268024	0.00415778	+- 
11	0.001	+-	0.00012454	0.00136105	+- 
12	0.00046	+-	0.000115033	0.000429279	+- 
13	0.00016	+-	5.23723e-05	0.000131261	+- 
14	0	+-	0	3.90962e-05	+- 
15	4e-05	+-	2.79942e-05	1.13858e-05	+- 
