1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.98138	+-	0.000677866	0.983636	+- 
4	0.85134	+-	0.00156717	0.855349	+- 
5	0.6266	+-	0.00232765	0.631177	+- 
6	0.39746	+-	0.00226764	0.404186	+- 
7	0.2288	+-	0.00187747	0.231676	+- 
8	0.11762	+-	0.001123	0.121888	+- 
9	0.0593	+-	0.00120043	0.0599632	+- 
10	0.02736	+-	0.000677788	0.0279599	+- 
11	0.01126	+-	0.000516511	0.0124815	+- 
12	0.005	+-	0.000255551	0.00537473	+- 
13	0.00188	+-	0.000205317	0.00224553	+- 
14	0.00094	+-	0.000141161	0.000914364	+- 
15	0.00034	+-	7.88178e-05	0.000364185	+- 
