1	0.99996	+-	2.79942e-05	1	+- 
2	0.99998	+-	2e-05	1	+- 
3	0.9753	+-	0.000607605	0.990741	+- 
4	0.81506	+-	0.00179464	0.902778	+- 
5	0.56624	+-	0.00237273	0.720679	+- 
6	0.33764	+-	0.00235896	0.507373	+- 
7	0.17878	+-	0.00174199	0.322188	+- 
8	0.08754	+-	0.00124645	0.1885	+- 
9	0.0405	+-	0.000843825	0.103325	+- 
10	0.01682	+-	0.000592945	0.0537393	+- 
11	0.00808	+-	0.000355528	0.0267744	+- 
12	0.00314	+-	0.000285729	0.0128723	+- 
13	0.00126	+-	0.000145153	0.00600561	+- 
14	0.00036	+-	7.42857e-05	0.00273117	+- 
15	0.0002	+-	6.99854e-05	0.001215	+- 
