1	1	+-	0	1	+- 
2	0.99994	+-	3.39267e-05	1	+- 
3	0.96618	+-	0.000866468	0.96875	+- 
4	0.76516	+-	0.00171841	0.773438	+- 
5	0.49314	+-	0.00219331	0.5	+- 
6	0.2688	+-	0.00190295	0.274414	+- 
7	0.13064	+-	0.00167643	0.133423	+- 
8	0.05856	+-	0.00103536	0.0592346	+- 
9	0.02404	+-	0.000618068	0.0245209	+- 
10	0.00868	+-	0.000404505	0.00960541	+- 
11	0.00338	+-	0.000260126	0.00359869	+- 
12	0.00126	+-	0.000142313	0.00129974	+- 
13	0.00038	+-	8.02547e-05	0.00045526	+- 
14	0.0002	+-	5.71429e-05	0.000155374	+- 
15	2e-05	+-	2e-05	5.18579e-05	+- 
