0.0	3.64376e-05
-0.1	0.000102388
0.1	5.55818e-06
-0.2	4.70553e-05
0.2	7.00047e-05
-0.3	5.34296e-05
0.3	7.09467e-05
-0.4	3.75092e-05
0.4	2.11421e-05
-0.5	6.04715e-05
0.5	5.22239e-05
-0.6	6.56641e-05
0.6	0.000158519
-0.7	4.31079e-05
0.7	7.31972e-05
-0.8	3.81523e-05
0.8	5.47517e-05
-0.9	1.55782e-06
0.9	8.44687e-05
1.0	7.52893e-05
