1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9724	+-	0.00158605	0.974149	+- 
4	0.7889	+-	0.00438799	0.80127	+- 
5	0.5284	+-	0.00494458	0.541836	+- 
6	0.3016	+-	0.00473099	0.313229	+- 
7	0.1587	+-	0.00411785	0.160938	+- 
8	0.0675	+-	0.00183333	0.0756304	+- 
9	0.0341	+-	0.00204641	0.0331702	+- 
10	0.0108	+-	0.00105198	0.0137738	+- 
11	0.0061	+-	0.000640312	0.0054721	+- 
12	0.0029	+-	0.000525991	0.0020962	+- 
13	0.0011	+-	0.000314466	0.000778877	+- 
14	0.0003	+-	0.000152753	0.000282011	+- 
15	0.0001	+-	0.0001	9.98646e-05	+- 
16	0	+-	0	3.46882e-05	+- 
17	0	+-	0	1.18472e-05	+- 
18	0	+-	0	3.98637e-06	+- 
19	0	+-	0	1.32367e-06	+- 
20	0	+-	0	4.34342e-07	+- 
