1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9992	+-	0.0002	0.99926	+- 
4	0.9818	+-	0.00104137	0.983221	+- 
5	0.9114	+-	0.00228619	0.918714	+- 
6	0.7911	+-	0.00554667	0.79503	+- 
7	0.631	+-	0.00536242	0.636029	+- 
8	0.4666	+-	0.0065476	0.474427	+- 
9	0.3321	+-	0.00477831	0.333477	+- 
10	0.2137	+-	0.00275298	0.223037	+- 
11	0.1426	+-	0.00369745	0.143091	+- 
12	0.084	+-	0.00182574	0.0886361	+- 
13	0.0542	+-	0.00143604	0.0532918	+- 
14	0.0295	+-	0.00186934	0.0312322	+- 
15	0.0178	+-	0.00197653	0.0179033	+- 
16	0.0103	+-	0.00116476	0.0100665	+- 
17	0.005	+-	0.00106458	0.0055648	+- 
18	0.0031	+-	0.000546707	0.00303036	+- 
19	0.0017	+-	0.00061554	0.00162825	+- 
20	0.0015	+-	0.000401386	0.000864438	+- 
