1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.997	+-	0.00057735	0.997412	+- 
4	0.9605	+-	0.00217179	0.960042	+- 
5	0.849	+-	0.00376239	0.851223	+- 
6	0.6802	+-	0.00630485	0.684918	+- 
7	0.5026	+-	0.00402547	0.504116	+- 
8	0.3383	+-	0.00523036	0.344191	+- 
9	0.2111	+-	0.00406188	0.220913	+- 
10	0.1375	+-	0.00538155	0.134763	+- 
11	0.077	+-	0.00334996	0.0788191	+- 
12	0.0451	+-	0.00204097	0.0445025	+- 
13	0.0258	+-	0.00142049	0.0243883	+- 
14	0.0135	+-	0.00161417	0.0130286	+- 
15	0.0061	+-	0.000835996	0.00680838	+- 
16	0.0036	+-	0.000561743	0.00349021	+- 
17	0.0015	+-	0.000401386	0.00175927	+- 
18	0.0007	+-	0.0003	0.000873643	+- 
19	0.0004	+-	0.000221108	0.000428116	+- 
20	0.0003	+-	0.000152753	0.000207308	+- 
