1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9601	+-	0.0019405	0.962348	+- 
4	0.7391	+-	0.00476667	0.742439	+- 
5	0.4459	+-	0.00545782	0.456237	+- 
6	0.2266	+-	0.00229589	0.236279	+- 
7	0.1069	+-	0.00210528	0.108032	+- 
8	0.0464	+-	0.00130979	0.0450221	+- 
9	0.0179	+-	0.00107961	0.0174777	+- 
10	0.0062	+-	0.000646357	0.00641656	+- 
11	0.0026	+-	0.000618241	0.00225219	+- 
12	0.0007	+-	0.000334996	0.00076187	+- 
13	0.0007	+-	0.000213437	0.000249904	+- 
14	0	+-	0	7.98595e-05	+- 
15	0	+-	0	2.4955e-05	+- 
16	0	+-	0	7.64818e-06	+- 
17	0	+-	0	2.30454e-06	+- 
18	0	+-	0	6.84075e-07	+- 
19	0	+-	0	2.00374e-07	+- 
20	0	+-	0	5.79974e-08	+- 
