1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9717	+-	0.00191514	0.974355	+- 
4	0.8053	+-	0.00521334	0.802368	+- 
5	0.5411	+-	0.00602301	0.543541	+- 
6	0.3112	+-	0.00563087	0.31486	+- 
7	0.1556	+-	0.00392768	0.16213	+- 
8	0.0745	+-	0.00266354	0.0763625	+- 
9	0.0341	+-	0.00176037	0.033568	+- 
10	0.0149	+-	0.00168951	0.0139713	+- 
11	0.0039	+-	0.000525991	0.00556348	+- 
12	0.0018	+-	0.000592546	0.00213619	+- 
13	0.0008	+-	0.000326599	0.000795593	+- 
14	0.0005	+-	0.000223607	0.000288739	+- 
15	0.0003	+-	0.000213437	0.000102487	+- 
16	0	+-	0	3.56829e-05	+- 
17	0	+-	0	1.22156e-05	+- 
18	0	+-	0	4.11999e-06	+- 
19	0	+-	0	1.37126e-06	+- 
20	0	+-	0	4.51018e-07	+- 
