1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9809	+-	0.0011299	0.982321	+- 
4	0.8419	+-	0.00264764	0.847356	+- 
5	0.6115	+-	0.00454911	0.617218	+- 
6	0.3886	+-	0.0050204	0.389221	+- 
7	0.2137	+-	0.00221133	0.219449	+- 
8	0.1155	+-	0.00234402	0.113503	+- 
9	0.0506	+-	0.00158605	0.0548777	+- 
10	0.0245	+-	0.00199025	0.0251443	+- 
11	0.0116	+-	0.000748331	0.0110286	+- 
12	0.0043	+-	0.000538516	0.00466588	+- 
13	0.002	+-	0.000494413	0.00191515	+- 
14	0.0008	+-	0.000326599	0.000766128	+- 
15	0.0004	+-	0.000221108	0.000299774	+- 
16	0.0001	+-	0.0001	0.000115065	+- 
17	0	+-	0	4.34291e-05	+- 
18	0	+-	0	1.61496e-05	+- 
19	0	+-	0	5.92646e-06	+- 
20	0	+-	0	2.14925e-06	+- 
