1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.968	+-	0.0018915	0.96875	+- 
4	0.7668	+-	0.00423163	0.773438	+- 
5	0.5004	+-	0.00222711	0.5	+- 
6	0.258	+-	0.0028245	0.274414	+- 
7	0.1278	+-	0.00391805	0.133423	+- 
8	0.0568	+-	0.00331595	0.0592346	+- 
9	0.0256	+-	0.001668	0.0245209	+- 
10	0.0088	+-	0.000879394	0.00960541	+- 
11	0.003	+-	0.000557773	0.00359869	+- 
12	0.0012	+-	0.000326599	0.00129974	+- 
13	0.0007	+-	0.000213437	0.00045526	+- 
14	0.0001	+-	0.0001	0.000155374	+- 
15	0	+-	0	5.18579e-05	+- 
16	0.0001	+-	0.0001	1.69766e-05	+- 
17	0	+-	0	5.4643e-06	+- 
18	0	+-	0	1.73273e-06	+- 
19	0	+-	0	5.42197e-07	+- 
20	0	+-	0	1.67658e-07	+- 
