1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9815	+-	0.00104616	0.983636	+- 
4	0.8539	+-	0.00286143	0.855349	+- 
5	0.6302	+-	0.0042578	0.631177	+- 
6	0.3947	+-	0.00323196	0.404186	+- 
7	0.2267	+-	0.00303699	0.231676	+- 
8	0.1186	+-	0.00332064	0.121888	+- 
9	0.0626	+-	0.00238607	0.0599632	+- 
10	0.0299	+-	0.00187053	0.0279599	+- 
11	0.0111	+-	0.00087496	0.0124815	+- 
12	0.0055	+-	0.000749074	0.00537473	+- 
13	0.0019	+-	0.000378594	0.00224553	+- 
14	0.0016	+-	0.000339935	0.000914364	+- 
15	0.0002	+-	0.000133333	0.000364185	+- 
16	0	+-	0	0.000142294	+- 
17	0.0001	+-	0.0001	5.4669e-05	+- 
18	0	+-	0	2.06938e-05	+- 
19	0	+-	0	7.7303e-06	+- 
20	0	+-	0	2.85371e-06	+- 
