1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9843	+-	0.00123873	0.985776	+- 
4	0.8617	+-	0.0027	0.868809	+- 
5	0.6476	+-	0.00562376	0.655354	+- 
6	0.4346	+-	0.00452941	0.430801	+- 
7	0.2449	+-	0.00479224	0.253985	+- 
8	0.1354	+-	0.00335725	0.137578	+- 
9	0.0688	+-	0.00209656	0.0697198	+- 
10	0.0332	+-	0.00148922	0.0334979	+- 
11	0.0169	+-	0.00163605	0.015411	+- 
12	0.0077	+-	0.000803465	0.00683983	+- 
13	0.0025	+-	0.0005	0.00294551	+- 
14	0.0019	+-	0.000504425	0.00123632	+- 
15	0.0003	+-	0.000213437	0.00050759	+- 
16	0.0001	+-	0.0001	0.000204439	+- 
17	0.0001	+-	0.0001	8.09675e-05	+- 
18	0	+-	0	3.15939e-05	+- 
19	0	+-	0	1.21662e-05	+- 
20	0	+-	0	4.62984e-06	+- 
