1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.8873	+-	0.00384722	0.895268	+- 
4	0.4745	+-	0.0058238	0.488175	+- 
5	0.181	+-	0.00351188	0.184146	+- 
6	0.0569	+-	0.00280258	0.05518	+- 
7	0.0137	+-	0.000760847	0.0141959	+- 
8	0.0032	+-	0.00038873	0.00327974	+- 
9	0.0005	+-	0.000223607	0.000699712	+- 
10	0	+-	0	0.000140406	+- 
11	0.0001	+-	0.0001	2.68381e-05	+- 
12	0	+-	0	4.93163e-06	+- 
13	0	+-	0	8.77104e-07	+- 
14	0	+-	0	1.51769e-07	+- 
15	0	+-	0	2.5653e-08	+- 
16	0	+-	0	4.24925e-09	+- 
17	0	+-	0	6.91563e-10	+- 
18	0	+-	0	1.10821e-10	+- 
19	0	+-	0	1.75163e-11	+- 
20	0	+-	0	2.73489e-12	+- 
