1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9555	+-	0.00213568	0.960011	+- 
4	0.7257	+-	0.00344174	0.731582	+- 
5	0.4342	+-	0.00502836	0.441561	+- 
6	0.2146	+-	0.00433128	0.224047	+- 
7	0.1012	+-	0.00237487	0.100246	+- 
8	0.0374	+-	0.0017901	0.0408582	+- 
9	0.0143	+-	0.00109595	0.0155069	+- 
10	0.0052	+-	0.000533333	0.00556468	+- 
11	0.0021	+-	0.000378594	0.00190889	+- 
12	0.0007	+-	0.000213437	0.000631037	+- 
13	0.0001	+-	0.0001	0.000202264	+- 
14	0	+-	0	6.31574e-05	+- 
15	0	+-	0	1.92838e-05	+- 
16	0	+-	0	5.77455e-06	+- 
17	0	+-	0	1.70005e-06	+- 
18	0	+-	0	4.93051e-07	+- 
19	0	+-	0	1.41103e-07	+- 
20	0	+-	0	3.99027e-08	+- 
