0.0	0.0	8.18173e-06	8.90211e-05	9.19078
0.0	-0.1	9.21868e-06	8.04934e-05	11.4527
0.0	0.1	8.18219e-06	9.69878e-05	8.43631
0.0	-0.2	2.15e-05	0.000102322	21.0121
0.0	0.2	8.99613e-06	8.33734e-05	10.7902
0.0	-0.3	1.00059e-05	6.54623e-05	15.2849
0.0	0.3	1.04541e-05	9.54389e-05	10.9537
0.0	-0.4	1.26574e-05	7.24056e-05	17.4813
0.0	0.4	3.50321e-06	7.6039e-05	4.60712
0.0	-0.5	8.84307e-06	7.06367e-05	12.5191
0.0	0.5	4.07398e-06	6.42755e-05	6.33831
0.0	-0.6	6.10644e-06	7.95e-05	7.68106
0.0	0.6	2.98039e-06	8.44211e-05	3.53039
0.0	-0.7	1.02482e-05	7.90889e-05	12.9578
0.0	0.7	5.33675e-06	7.97367e-05	6.69297
0.0	-0.8	2.21025e-05	5.31455e-05	41.5887
0.0	0.8	8.09743e-06	0.00010504	7.7089
0.0	-0.9	1.3219e-05	9.14344e-05	14.4574
0.0	0.9	1.8206e-06	0.000100135	1.81814
0.0	1.0	1.68423e-06	0.000114612	1.4695
-0.1	0.0	2.04902e-06	8.09256e-05	2.53198
0.1	0.0	4.46815e-06	9.14723e-05	4.88471
-0.1	-0.1	4.39148e-06	9.50544e-05	4.61997
-0.1	0.1	2.19903e-06	5.915e-05	3.71772
0.1	-0.1	4.2772e-06	5.55534e-05	7.69927
0.1	0.1	6.12328e-06	0.000107317	5.70581
-0.1	-0.2	3.44334e-06	8.96878e-05	3.83925
-0.1	0.2	1.63362e-06	8.513e-05	1.91897
0.1	-0.2	6.1833e-06	8.43733e-05	7.3285
0.1	0.2	3.94712e-06	5.95488e-05	6.62838
-0.1	-0.3	5.73436e-06	0.000103836	5.52254
-0.1	0.3	7.26165e-06	8.79523e-05	8.25636
0.1	-0.3	4.99134e-06	7.959e-05	6.27132
0.1	0.3	8.31824e-06	5.66489e-05	14.6839
-0.1	-0.4	4.71986e-06	5.22344e-05	9.03592
-0.1	0.4	6.28888e-06	0.000105639	5.95318
0.1	-0.4	7.89663e-06	8.38144e-05	9.42156
0.1	0.4	2.3697e-05	8.84789e-05	26.7827
-0.1	-0.5	1.3365e-05	8.13199e-05	16.4351
-0.1	0.5	3.38396e-06	6.529e-05	5.18297
0.1	-0.5	1.25954e-05	0.000109789	11.4724
0.1	0.5	4.81285e-06	8.69156e-05	5.53739
-0.1	-0.6	7.71308e-06	0.000101845	7.57331
-0.1	0.6	1.42655e-06	0.000110763	1.28792
0.1	-0.6	3.69251e-06	6.676e-05	5.53103
0.1	0.6	3.2108e-06	0.00012856	2.49751
-0.1	-0.7	7.63414e-06	7.91521e-05	9.64489
-0.1	0.7	5.38725e-06	0.000104977	5.13185
0.1	-0.7	1.06495e-05	6.22145e-05	17.1175
0.1	0.7	1.27615e-05	8.94967e-05	14.2592
-0.1	-0.8	9.78088e-06	6.40356e-05	15.2741
-0.1	0.8	6.65344e-06	8.09866e-05	8.21547
0.1	-0.8	7.68119e-06	7.46033e-05	10.296
0.1	0.8	7.16433e-06	0.000106894	6.70225
-0.1	-0.9	5.24482e-06	7.951e-05	6.59642
-0.1	0.9	1.13679e-05	8.04177e-05	14.1361
0.1	-0.9	5.67783e-06	0.000107398	5.28673
0.1	0.9	1.08758e-05	0.000100583	10.8128
-0.1	1.0	1.45602e-06	0.000111947	1.30064
0.1	1.0	8.76046e-06	0.000122389	7.15789
-0.2	0.0	1.15665e-05	9.102e-05	12.7076
0.2	0.0	5.28877e-06	7.03699e-05	7.51567
-0.2	-0.1	7.49782e-06	7.37978e-05	10.16
-0.2	0.1	8.25604e-06	7.42455e-05	11.1199
0.2	-0.1	7.19604e-06	9.54266e-05	7.54092
0.2	0.1	3.01609e-05	6.5999e-05	45.699
-0.2	-0.2	9.30338e-06	6.02478e-05	15.4419
-0.2	0.2	8.08368e-06	5.11777e-05	15.7953
0.2	-0.2	5.28085e-06	8.4591e-05	6.2428
0.2	0.2	1.11345e-05	8.00522e-05	13.909
-0.2	-0.3	5.25988e-06	7.4981e-05	7.01495
-0.2	0.3	2.16947e-06	9.08312e-05	2.38847
0.2	-0.3	1.14749e-05	5.84878e-05	19.6193
0.2	0.3	5.68065e-06	0.000117978	4.81501
-0.2	-0.4	2.33191e-05	8.35922e-05	27.8963
-0.2	0.4	1.6037e-05	0.00013112	12.2308
0.2	-0.4	3.54816e-06	0.000126948	2.79498
0.2	0.4	2.96489e-06	9.79689e-05	3.02636
-0.2	-0.5	1.44723e-05	6.53922e-05	22.1316
-0.2	0.5	1.26964e-05	8.45933e-05	15.0087
0.2	-0.5	8.91288e-06	8.85499e-05	10.0654
0.2	0.5	3.02346e-06	6.27879e-05	4.81536
-0.2	-0.6	1.2477e-06	5.33077e-05	2.34056
-0.2	0.6	8.18775e-06	8.19189e-05	9.99494
0.2	-0.6	2.41649e-06	6.07678e-05	3.97659
0.2	0.6	7.30741e-06	0.000102672	7.11722
-0.2	-0.7	1.18463e-05	5.19244e-05	22.8145
-0.2	0.7	6.74014e-06	7.17922e-05	9.38841
0.2	-0.7	2.88696e-06	0.000112811	2.55911
0.2	0.7	3.34593e-06	0.000105904	3.15939
-0.2	-0.8	7.94718e-06	7.17257e-05	11.08
-0.2	0.8	7.84328e-06	0.00010994	7.13415
0.2	-0.8	7.06677e-06	0.00012251	5.76832
0.2	0.8	1.45304e-05	0.000131481	11.0514
-0.2	-0.9	1.21949e-05	6.98734e-05	17.4529
-0.2	0.9	2.53089e-06	0.000114528	2.20985
0.2	-0.9	5.39561e-06	8.17411e-05	6.60086
0.2	0.9	1.2193e-05	0.000162376	7.50913
-0.2	1.0	6.76774e-06	0.000120057	5.63712
0.2	1.0	5.09373e-06	9.67922e-05	5.26254
-0.3	0.0	1.30789e-05	5.82066e-05	22.4698
0.3	0.0	1.78032e-05	9.28422e-05	19.1758
-0.3	-0.1	7.15843e-06	6.93345e-05	10.3245
-0.3	0.1	1.18735e-05	0.000112363	10.5671
0.3	-0.1	7.96764e-06	0.000100334	7.94108
0.3	0.1	2.7004e-06	9.05456e-05	2.98236
-0.3	-0.2	4.79354e-06	6.79933e-05	7.05002
-0.3	0.2	2.20334e-05	8.28999e-05	26.5783
0.3	-0.2	8.40081e-06	9.09989e-05	9.23177
0.3	0.2	1.04587e-05	9.35055e-05	11.1851
-0.3	-0.3	4.98953e-06	6.73156e-05	7.41215
-0.3	0.3	6.84825e-06	6.97888e-05	9.81282
0.3	-0.3	2.87757e-06	0.000103429	2.78217
0.3	0.3	1.53402e-05	7.45811e-05	20.5684
-0.3	-0.4	3.23682e-06	7.15578e-05	4.52336
-0.3	0.4	1.64996e-05	8.72189e-05	18.9175
0.3	-0.4	4.76867e-06	0.000100728	4.73422
0.3	0.4	6.49278e-06	9.41557e-05	6.89579
-0.3	-0.5	3.07709e-06	7.67889e-05	4.00721
-0.3	0.5	9.42522e-06	9.36578e-05	10.0635
0.3	-0.5	3.29257e-06	8.87078e-05	3.7117
0.3	0.5	7.2182e-06	0.000103583	6.96849
-0.3	-0.6	5.03244e-06	5.72411e-05	8.79166
-0.3	0.6	1.62594e-05	7.34156e-05	22.147
0.3	-0.6	5.55283e-06	0.000105693	5.25373
0.3	0.6	9.3165e-06	8.58589e-05	10.8509
-0.3	-0.7	3.58227e-06	7.97534e-05	4.49169
-0.3	0.7	1.73832e-06	7.671e-05	2.26609
0.3	-0.7	2.14421e-05	8.30545e-05	25.8169
0.3	0.7	1.47835e-05	9.53745e-05	15.5005
-0.3	-0.8	6.81698e-06	4.68067e-05	14.5641
-0.3	0.8	1.76009e-05	6.97923e-05	25.219
0.3	-0.8	3.96692e-06	0.000110949	3.57545
0.3	0.8	9.98788e-06	0.000103251	9.67338
-0.3	-0.9	9.78629e-06	6.62655e-05	14.7683
-0.3	0.9	9.08183e-06	8.81423e-05	10.3036
0.3	-0.9	1.49035e-05	6.429e-05	23.1817
0.3	0.9	1.68687e-05	0.000112268	15.0254
-0.3	1.0	7.98944e-06	0.000101116	7.9013
0.3	1.0	8.68528e-06	0.000107943	8.04615
-0.4	0.0	1.17513e-05	8.56823e-05	13.7149
0.4	0.0	1.11242e-05	8.66334e-05	12.8405
-0.4	-0.1	8.29716e-06	7.91034e-05	10.489
-0.4	0.1	1.08623e-05	6.45111e-05	16.8379
0.4	-0.1	4.89373e-06	8.46622e-05	5.7803
0.4	0.1	8.09012e-06	0.000129299	6.25692
-0.4	-0.2	3.60585e-06	7.24334e-05	4.97816
-0.4	0.2	4.46054e-06	6.521e-05	6.84027
0.4	-0.2	6.99304e-06	8.88957e-05	7.86656
0.4	0.2	1.40133e-05	8.75233e-05	16.0109
-0.4	-0.3	4.14795e-06	6.16834e-05	6.72459
-0.4	0.3	4.23615e-06	9.16101e-05	4.62411
0.4	-0.3	1.15243e-05	6.41043e-05	17.9775
0.4	0.3	4.29398e-06	0.000118123	3.63516
-0.4	-0.4	1.30873e-05	6.21211e-05	21.0675
-0.4	0.4	3.95978e-06	7.81978e-05	5.0638
0.4	-0.4	9.55821e-06	9.31868e-05	10.257
0.4	0.4	1.36886e-05	7.71e-05	17.7543
-0.4	-0.5	3.37655e-06	9.05313e-05	3.72971
-0.4	0.5	3.05534e-06	7.09289e-05	4.30761
0.4	-0.5	1.32693e-05	9.37477e-05	14.1543
0.4	0.5	7.96274e-06	0.00010901	7.30461
