1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9693	+-	0.00179536	0.970779	+- 
4	0.775	+-	0.00454117	0.783694	+- 
5	0.5126	+-	0.00439495	0.515122	+- 
6	0.2774	+-	0.00436196	0.288175	+- 
7	0.141	+-	0.00357149	0.142989	+- 
8	0.061	+-	0.00250777	0.0648233	+- 
9	0.0254	+-	0.00164789	0.0274107	+- 
10	0.0112	+-	0.000711805	0.0109702	+- 
11	0.0036	+-	0.000805536	0.00419965	+- 
12	0.0017	+-	0.000422953	0.00154999	+- 
13	0.0004	+-	0.000163299	0.000554832	+- 
14	0.0003	+-	0.000152753	0.00019352	+- 
15	0	+-	0	6.60116e-05	+- 
16	0	+-	0	2.20863e-05	+- 
17	0	+-	0	7.26577e-06	+- 
18	0	+-	0	2.35481e-06	+- 
19	0	+-	0	7.53125e-07	+- 
20	0	+-	0	2.38024e-07	+- 
