1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.97	+-	0.00153478	0.97196	+- 
4	0.7834	+-	0.00405572	0.789776	+- 
5	0.5067	+-	0.0045143	0.524251	+- 
6	0.2981	+-	0.00530293	0.296629	+- 
7	0.1506	+-	0.00386207	0.148969	+- 
8	0.0674	+-	0.00276968	0.0683782	+- 
9	0.0301	+-	0.00232116	0.0292811	+- 
10	0.0125	+-	0.00129314	0.011869	+- 
11	0.003	+-	0.000632456	0.0046023	+- 
12	0.0012	+-	0.000416333	0.00172059	+- 
13	0.0008	+-	0.000249444	0.000623889	+- 
14	0	+-	0	0.000220435	+- 
15	0	+-	0	7.61712e-05	+- 
16	0	+-	0	2.58176e-05	+- 
17	0	+-	0	8.60395e-06	+- 
18	0	+-	0	2.82488e-06	+- 
19	0	+-	0	9.15253e-07	+- 
20	0	+-	0	2.9304e-07	+- 
