1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9697	+-	0.00112596	0.97066	+- 
4	0.7803	+-	0.00275701	0.783086	+- 
5	0.5057	+-	0.00385299	0.514218	+- 
6	0.2771	+-	0.00308563	0.287344	+- 
7	0.1413	+-	0.00385011	0.142405	+- 
8	0.0607	+-	0.0028482	0.0644786	+- 
9	0.0234	+-	0.00113725	0.0272306	+- 
10	0.0114	+-	0.000884433	0.0108843	+- 
11	0.0052	+-	0.000326599	0.00416144	+- 
12	0.0018	+-	0.000326599	0.00153392	+- 
13	0.0001	+-	0.0001	0.000548374	+- 
14	0	+-	0	0.000191022	+- 
15	0.0002	+-	0.000133333	6.50752e-05	+- 
16	0	+-	0	2.17449e-05	+- 
17	0	+-	0	7.14422e-06	+- 
18	0	+-	0	2.31243e-06	+- 
19	0	+-	0	7.38613e-07	+- 
20	0	+-	0	2.33136e-07	+- 
