1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9737	+-	0.00226102	0.976243	+- 
4	0.8165	+-	0.00397562	0.812565	+- 
5	0.557	+-	0.00476562	0.559566	+- 
6	0.3199	+-	0.00361002	0.330389	+- 
7	0.1672	+-	0.00448157	0.173621	+- 
8	0.0829	+-	0.00291529	0.0835074	+- 
9	0.0373	+-	0.00162652	0.0374996	+- 
10	0.0167	+-	0.00204966	0.015947	+- 
11	0.0068	+-	0.000785988	0.00648911	+- 
12	0.0018	+-	0.000466667	0.00254629	+- 
13	0.001	+-	0.000258199	0.0009692	+- 
14	0.0007	+-	0.000395811	0.000359498	+- 
15	0.0004	+-	0.000163299	0.000130419	+- 
16	0.0001	+-	0.0001	4.64108e-05	+- 
17	0	+-	0	1.62393e-05	+- 
18	0	+-	0	5.59819e-06	+- 
19	0	+-	0	1.90447e-06	+- 
20	0	+-	0	6.40251e-07	+- 
