1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.9579	+-	0.00186458	0.961034	+- 
4	0.7349	+-	0.0022383	0.736306	+- 
5	0.4438	+-	0.00745326	0.447907	+- 
6	0.2278	+-	0.00368722	0.229302	+- 
7	0.1019	+-	0.00336138	0.103569	+- 
8	0.0467	+-	0.00250799	0.0426235	+- 
9	0.0149	+-	0.00136991	0.0163369	+- 
10	0.0057	+-	0.000843933	0.00592102	+- 
11	0.0017	+-	0.000448454	0.00205152	+- 
12	0.0009	+-	0.000276887	0.000685024	+- 
13	0.0001	+-	0.0001	0.000221787	+- 
14	0	+-	0	6.99551e-05	+- 
15	0	+-	0	2.15759e-05	+- 
16	0	+-	0	6.52655e-06	+- 
17	0	+-	0	1.94097e-06	+- 
18	0	+-	0	5.68647e-07	+- 
19	0	+-	0	1.64393e-07	+- 
20	0	+-	0	4.69623e-08	+- 
